3000045,False,
3000003,False,
3000044,False,
3000063,False,
3000080,False,
3000011,False,
3000031,False,
3000004,False,
3000097,False,
3000064,False,
3000103,False,
3000026,False,
3000016,False,
3000095,False,
3000047,False,
3000102,False,
3000115,False,
3000083,False,
3000053,False,
3000096,False,
3000015,False,
3000114,False,
3000107,False,
3000082,False,
3000049,False,
3000106,False,
3000034,False,
3000014,False,
3000007,False,
3000057,False,
3000005,False,
3000025,False,
3000065,False,
3000094,False,
3000086,False,
3000066,False,
3000022,False,
3000087,False,
3000119,False,
3000093,False,
3000029,False,
3000092,False,
3000059,False,
3000118,False,
3000039,False,
3000060,False,
3000091,False,
3000079,False,
3000041,False,
3000099,False,
3000072,False,
3000042,False,
3000098,False,
3000101,False,
3000021,False,
3000040,False,
3000073,False,
3000081,False,
3000100,False,
3000023,False,
3000090,False,
3000085,False,
3000001,False,
3000105,False,
3000084,False,
3000010,False,
3000043,False,
3000013,False,
3000104,False,
3000113,False,
3000002,False,
3000112,False,
3000070,False,
3000061,False,
3000054,False,
3000000,False,
3000075,False,
3000062,False,
3000077,False,
3000032,False,
3000111,False,
3000038,False,
3000008,False,
3000033,False,
3000074,False,
3000071,False,
3000110,False,
3000051,False,
3000052,False,
3000018,False,
3000050,False,
3000120,False,
3000017,False,
3000006,False,
3000078,False,
3000056,False,
3000055,False,
3000009,False,
3000089,False,
3000117,False,
3000028,False,
3000024,False,
3000058,False,
3000088,False,
3000030,False,
3000116,False,
3000109,False,
3000067,False,
3000027,False,
3000035,False,
3000012,False,
3000068,False,
3000108,False,
3000037,False,
3000048,False,
3000020,False,
3000069,False,
3000046,False,
3000076,False,
3000036,False,
3000019,False,
3000128,False,
3000127,False,
3000126,False,
3000125,False,
3000130,False,
3000129,False,
3000121,False,
3000124,False,
3000123,False,
3000122,False,
3000131,False,
3000132,False,
3000133,False,
3000134,False,
3000135,False,
3000136,False,
3000137,False,
3000139,False,
3000148,False,
3000144,False,
3000142,False,
3000141,False,
3000146,False,
3000143,False,
3000147,False,
3000145,False,
3000140,False,
3000149,False,
3000138,False,
3000150,False,
3000151,False,
3000152,False,
3000153,False,
3000155,False,
3000156,False,
3000158,False,
3000161,False,
3000154,False,
3000157,False,
3000159,False,
3000162,False,
3000163,False,
3000164,False,
3000160,False,
3000165,False,
3000166,False,
3000167,False,
3000168,False,
3000169,False,
3000171,False,
3000170,False,
3000176,False,
3000172,False,
3000174,False,
3000173,False,
3000175,False,
3000181,False,
3000183,False,
3000184,False,
3000191,False,
3000192,False,
3000193,False,
3000194,False,
3000195,False,
3000196,False,
3000197,False,
3000198,False,
3000199,False,
3000200,False,
3000177,False,
3000178,False,
3000203,False,
3000182,False,
3000185,False,
3000205,False,
3000206,False,
3000208,False,
3000210,False,
3000209,False,
3000211,False,
3000213,False,
3000212,False,
3000214,False,
3000179,False,
3000215,False,
3000201,False,
3000190,False,
3000186,False,
3000187,False,
3000219,False,
3000207,False,
3000222,False,
3000223,False,
3000225,False,
3000226,False,
3000227,False,
3000228,False,
3000229,False,
3000230,False,
3000231,False,
3000216,False,
3000232,False,
3000233,False,
3000189,False,
3000204,False,
3000237,False,
3000221,False,
3000239,False,
3000240,False,
3000241,False,
3000242,False,
3000243,False,
3000244,False,
3000245,False,
3000246,False,
3000247,False,
3000202,False,
3000234,False,
3000249,False,
3000251,False,
3000252,False,
3000253,False,
3000254,False,
3000255,False,
3000256,False,
3000257,False,
3000259,False,
3000258,False,
3000260,False,
3000180,False,
3000217,False,
3000262,False,
3000263,False,
3000188,False,
3000250,False,
3000267,False,
3000268,False,
3000224,False,
3000270,False,
3000271,False,
3000272,False,
3000273,False,
3000274,False,
3000275,False,
3000261,False,
3000277,False,
3000248,False,
3000276,False,
3000218,False,
3000235,False,
3000280,False,
3000282,False,
3000284,False,
3000285,False,
3000286,False,
3000287,False,
3000288,False,
3000289,False,
3000290,False,
3000291,False,
3000292,False,
3000293,False,
3000295,False,
3000220,False,
3000281,False,
3000283,False,
3000297,False,
3000299,False,
3000300,False,
3000301,False,
3000302,False,
3000304,False,
3000303,False,
3000305,False,
3000306,False,
3000294,False,
3000308,False,
3000310,False,
3000311,False,
3000298,False,
3000312,False,
3000313,False,
3000314,False,
3000315,False,
3000316,False,
3000317,False,
3000318,False,
3000307,False,
3000321,False,
3000309,False,
3000265,False,
3000323,False,
3000269,False,
3000324,False,
3000327,False,
3000326,False,
3000328,False,
3000329,False,
3000330,False,
3000331,False,
3000319,False,
3000320,False,
3000278,False,
3000332,False,
3000335,False,
3000236,False,
3000337,False,
3000238,False,
3000339,False,
3000341,False,
3000342,False,
3000343,False,
3000344,False,
3000345,False,
3000346,False,
3000347,False,
3000334,False,
3000333,False,
3000348,False,
3000350,False,
3000338,False,
3000351,False,
3000354,False,
3000355,False,
3000356,False,
3000357,False,
3000358,False,
3000359,False,
3000360,False,
3000361,False,
3000363,False,
3000362,False,
3000349,False,
3000336,False,
3000264,False,
3000364,False,
3000352,False,
3000325,False,
3000369,False,
3000371,False,
3000372,False,
3000373,False,
3000374,False,
3000375,False,
3000376,False,
3000365,False,
3000378,False,
3000340,False,
3000370,False,
3000380,False,
3000382,False,
3000383,False,
3000384,False,
3000385,False,
3000386,False,
3000387,False,
3000388,False,
3000389,False,
3000390,False,
3000296,False,
3000377,False,
3000391,False,
3000367,False,
3000394,False,
3000395,False,
3000397,False,
3000399,False,
3000400,False,
3000401,False,
3000402,False,
3000403,False,
3000404,False,
3000366,False,
3000379,False,
3000353,False,
3000392,False,
3000405,False,
3000406,False,
3000407,False,
3000409,False,
3000398,False,
3000414,False,
3000415,False,
3000413,False,
3000416,False,
3000417,False,
3000322,False,
3000266,False,
3000419,False,
3000418,False,
3000393,False,
3000368,False,
3000420,False,
3000424,False,
3000410,False,
3000425,False,
3000427,False,
3000429,False,
3000430,False,
3000431,False,
3000432,False,
3000433,False,
3000279,False,
3000434,False,
3000435,False,
3000436,False,
3000437,False,
3000421,False,
3000411,False,
3000439,False,
3000412,False,
3000428,False,
3000442,False,
3000444,False,
3000445,False,
3000447,False,
3000448,False,
3000449,False,
3000450,False,
3000451,False,
3000452,False,
3000453,False,
3000422,False,
3000381,False,
3000454,False,
3000456,False,
3000458,False,
3000457,False,
3000446,False,
3000460,False,
3000461,False,
3000462,False,
3000463,False,
3000464,False,
3000466,False,
3000465,False,
3000423,False,
3000438,False,
3000455,False,
3000467,False,
3000469,False,
3000472,False,
3000443,False,
3000475,False,
3000476,False,
3000477,False,
3000478,False,
3000479,False,
3000480,False,
3000481,False,
3000482,False,
3000483,False,
3000484,False,
3000408,False,
3000468,False,
3000486,False,
3000487,False,
3000488,False,
3000459,False,
3000491,False,
3000492,False,
3000493,False,
3000494,False,
3000495,False,
3000496,False,
3000497,False,
3000498,False,
3000499,False,
3000396,False,
3000485,False,
3000501,False,
3000503,False,
3000489,False,
3000505,False,
3000506,False,
3000507,False,
3000508,False,
3000509,False,
3000510,False,
3000511,False,
3000512,False,
3000513,False,
3000514,False,
3000500,False,
3000517,False,
3000502,False,
3000473,False,
3000518,False,
3000519,False,
3000521,False,
3000522,False,
3000523,False,
3000525,False,
3000526,False,
3000524,False,
3000528,False,
3000527,False,
3000515,False,
3000529,False,
3000470,False,
3000530,False,
3000531,False,
3000490,False,
3000534,False,
3000535,False,
3000537,False,
3000538,False,
3000539,False,
3000540,False,
3000541,False,
3000542,False,
3000543,False,
3000544,False,
3000545,False,
3000471,False,
3000516,False,
3000532,False,
3000548,False,
3000549,False,
3000536,False,
3000553,False,
3000552,False,
3000554,False,
3000555,False,
3000556,False,
3000557,False,
3000546,False,
3000533,False,
3000547,False,
3000551,False,
3000560,False,
3000550,False,
3000504,False,
3000559,False,
3000558,False,
3000561,False,
3000562,False,
3000563,False,
3000564,False,
3000570,False,
3000571,False,
3000572,False,
3000574,False,
3000575,False,
3000576,False,
3000474,False,
3000578,False,
3000577,False,
3000579,False,
3000580,False,
3000581,False,
3000582,False,
3000583,False,
3000565,False,
3000584,False,
3000585,False,
3000588,False,
3000573,False,
3000590,False,
3000426,False,
3000591,False,
3000593,False,
3000520,False,
3000595,False,
3000594,False,
3000596,False,
3000597,False,
3000598,False,
3000566,False,
3000586,False,
3000587,False,
3000601,False,
3000603,False,
3000605,False,
3000604,False,
3000440,False,
3000608,False,
3000610,False,
3000609,False,
3000611,False,
3000612,False,
3000613,False,
3000599,False,
3000600,False,
3000616,False,
3000602,False,
3000589,False,
3000619,False,
3000620,False,
3000607,False,
3000622,False,
3000623,False,
3000624,False,
3000626,False,
3000627,False,
3000568,False,
3000569,False,
3000628,False,
3000617,False,
3000618,False,
3000630,False,
3000633,False,
3000606,False,
3000635,False,
3000637,False,
3000636,False,
3000625,False,
3000640,False,
3000639,False,
3000641,False,
3000567,False,
3000642,False,
3000614,False,
3000644,False,
3000631,False,
3000646,False,
3000647,False,
3000634,False,
3000651,False,
3000650,False,
3000638,False,
3000653,False,
3000654,False,
3000655,False,
3000657,False,
3000656,False,
3000658,False,
3000643,False,
3000645,False,
3000659,False,
3000661,False,
3000648,False,
3000649,False,
3000621,False,
3000652,False,
3000666,False,
3000668,False,
3000669,False,
3000670,False,
3000671,False,
3000615,False,
3000672,False,
3000674,False,
3000632,False,
3000660,False,
3000677,False,
3000678,False,
3000664,False,
3000667,False,
3000680,False,
3000682,False,
3000681,False,
3000685,False,
3000684,False,
3000683,False,
3000629,False,
3000673,False,
3000687,False,
3000675,False,
3000690,False,
3000691,False,
